query,positive,negative,positive_source,negative_source
Was this part of some bigger project to help people affected by a disaster?,"successfully established the system and formally launched 
implementation of eBPS in 2016 under their jurisdiction.  
Design competition for rural housing -“Design Competition of 
Rural Housing, 2015” was organized between 29th Dec 2015- 
1st Jan 2016 in 
coordination with the Ministry of Urban Development and in 
technical support from Nepal Engineers Association (NEA).","2016 have formally launched electronic building permit system (eBPS)  which has made obtaining permits 
easy for ho use-builders as well as municipality through streamlined and efficient processes leading to 
improved governance. Manual Building Permit system has been adopted by 8 other municipalities in the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How did they narrow down the designs to just award a few of them as replicable?,"Applications were called from the two categories: professional and 
student. Initially, 138 participants for professional and 75 for 
student category registered for the competition. However, only 62 
designs (47 designs from professional and 15 from student) were 
received. Total of 18 des igns (14 from professional and 4 from 
students) were finally awarded as replicable designs. Then Hon'ble","PM Mr. K.P. Oli distributed the award in the ceremony in which over 
300 participants from different institutions took part. The PM 
acknowledged the eff ort and shared that the selected from the 
winning ones would be further considered for replication in 
recovery/reconstruction effort. Following the design competition, a joint technical evaluation committee led",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What happens to the teams that actually win these competitions?,"PM Mr. K.P. Oli distributed the award in the ceremony in which over 
300 participants from different institutions took part. The PM 
acknowledged the eff ort and shared that the selected from the 
winning ones would be further considered for replication in 
recovery/reconstruction effort. Following the design competition, a joint technical evaluation committee led","Applications were called from the two categories: professional and 
student. Initially, 138 participants for professional and 75 for 
student category registered for the competition. However, only 62 
designs (47 designs from professional and 15 from student) were 
received. Total of 18 des igns (14 from professional and 4 from 
students) were finally awarded as replicable designs. Then Hon'ble",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are there specific districts in an area that got hit by some kind of natural disaster that are being prioritized for rebuilding or repairing?,"by MoUD further reviewed the submitted design s and final 15 designs have been submitted to MoUD for 
endorsement and inclusion in the Housing Technology Catalogue Volume -II in order to support safer re -
construction in the EQ affected districts. Moreover, UNDP/CDRMP also supported DUDBC in finalization  of","the Volume II catalogue on alternative technologies, through procurement of experts in reviewing the 
 e-BPS launch event, Lalitpur Sub-Metropolitan City 
Hon'ble PM KP Oli distributing prizes for selected 
designs for rual housing 
December, 2016 ANNUAL PROGRESS REPORT 
 
23 | P a g e  
 
  
submitted technologies. The selected technologies have been forwarded by DUDBC to MOUD for formal",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Did they use a process to narrow down the options for selected technologies before sending them off for further approval?,"the Volume II catalogue on alternative technologies, through procurement of experts in reviewing the 
 e-BPS launch event, Lalitpur Sub-Metropolitan City 
Hon'ble PM KP Oli distributing prizes for selected 
designs for rual housing 
December, 2016 ANNUAL PROGRESS REPORT 
 
23 | P a g e  
 
  
submitted technologies. The selected technologies have been forwarded by DUDBC to MOUD for formal","been formally operationalized by Kirtipur municipality and Lalitpur Sub Metropolitan city in 2016, 
Kathmandu Metropolitan City had formalized in 2015. Ministry of Urban Development has approved the 
Retrofitting guidelines and RSLUP of Kathmandu Valley, project's housing designs have been included in the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Can the UN really reach people in remote areas where disasters might strike?,"approval. 
Awareness raising activities for safer house construction at 
rural level were conducted in various VDCs and few 
municipalities in Sindhupalchowk, Gorkha and Dolakha 
districts. A new initiative of UNDP - ""Mobile Video Van- MTC 
Campaigns"" was mobilized in over 11 4 VDCs in the three 
districts through which over 18 ,571 house owners/farmers","Sindhupalchowk) were added in 2016 exclusively to address post EQ 2015 contexts by facilitating safer 
reconstruction of houses. The project continued its community level activities in 3 VDCs (Kunathari, Gadhi 
and Lekhgaun) of Surkhet, Maadi municipality of Chitwan, 4 VDCs/municipality in (Haibung, Bhotechaur,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the training for these masons include any kind of follow-up support to help the people they advise actually put what they've been told into practice?,"were oriented on earthquake safe house construction 
practices. Similarly, intensive technical counseling at hou se 
level was also conducted through another initiative ""One 
Mason One VDC - Awaas Nirman Sathi (ANS)"". ANS - 
trained/lead mason was oriented and sent to VDC level for 
providing on-site technical suggestions to house owners. ANS","Ten Awas 
Nirman 
Saathi 
(trained 
masons with 
social skills) 
and two 
Mobile 
Clinics reach 
out to 
affected 
households 
to facilitate 
their 
construction 
plans to be 
consistent 
with build 
back better 
principles  
(ATLAS 
Activity 3) 
3.1: Selection, orientation 
and deployment of Awas 
Nirman Saathis (trained 
masons with social skills) 
to 10 VDCs   
10 ANS has been 
selected,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do we have some kind of building codes or guidelines for areas prone to earthquakes?,"could reach about 2,000 HHs in 54 VDCs of Sindhupalchowk. 
Similarly, technological research and demonstration for 
supporting reconstruction in the EQ affected districts, piloting 
of four different initiatives namely (i) construction of 
prototype for GI contained stone masonry building, (ii) 
construction of prototype for Compressed Stabilized Earthen","7.10 Innovation 
Several innovative works were carried out in 2016. T echnological research and demonstration for 
supporting reconstruction in the EQ affected districts  were carried out through four different initiatives 
namely (i) construction of prototype for GI contained stone masonry building, (ii) construction of prototype",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What happened in the Majhigaun area that's being used as an example for this new approach?,"Block (CSEB), (iii) upcycled Debris Block preparation and (iv) 
re-clustering of settlement have been successfully completed 
and the results are going to be disseminated. The fourth one 
is about the innovative idea, for developing re -clustering 
approach and process manual by the Government of Nepal.  
The concept has been piloted in Majhigaun, Melamchi area of 
Sindhupalchowk district.","for Compressed Stabilized Earthen Block (CSEB), (iii) upcycled Debris Block preparation and (iv) re -
clustering of settlement . The fourth one is  for developing re -clustering approach and process manual to 
support the Government of Nepal.  The concept has been piloted in Majhigaun, Melamchi area of",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have some kind of plan in place to prevent buildings from collapsing during natural disasters in areas like that?,"Sindhupalchowk district. 
Similarly, UNDP/CDRMP has been providing support in 
preparation and follow up of guidelines and strategic 
documents for the Government of Nepal and its line agencies 
to reinforce safer building construction practices. Such as, the 
Retrofitting Guideline, which is a three volume document, has been endorsed and approved by MoUD. The","context of post EQ 2015 for ensuring safe construction/reconstruction practices in the EQ affected 
districts. The CDRMP is being implemented by UNDP  in Nepal  since 2011 with UNDP’s internal  
resources (CPR TTF, TRAC) and financial support from several donors, which include: DFID, ECHO, 
World Bank, UNISDR, Government of Japan and KOICA. Together, these partners aim to address the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the main goal behind developing a building code for Nepal?,"Risk Sensitive Land Use Plan (RSLUP) Guideline have been submitted to MoFALD and is in the process of 
endorsement. Similarly, RSLUP for Kathmandu Valley is in the process of endorsement at Kathmandu Valley 
Development Authority. 
UNDP through CDRMP has initiated for implementation of national building code (NBC) in three","2. National Building Codes (NBC) Implementation and Risk Sensitive Land Use Planning 
(RSLUP):  
Under this component, CDRMP aims to support the Kathmandu Valley Development Authority 
(KVDA) and the DUDBC for safer building construction practices in municipalities and VDCs of 
Kathmandu Valley. It also supports policy revision and implementation.  (This component",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have some kind of plan for helping rebuild buildings in a way that will prevent them from getting damaged in future disasters?,"municipalities of EQ affected districts - Chautara and Melamchi of Sindhupalchowk district and Panchkhal of 
Kavre district with the funding support from the Government of Japan (UNDP -Japan Trust Fund). The main 
objective of this intervention is to support the three municipalities for code compliant constructions. All the","JAPAN 
FUND: 
Activity 
Result:  
Output 2.1 
Fundamenta
l 
institutional 
capacity of 
the target 
municipaliti
es to 
effectively 
facilitate 
Code 
Compliance 
Building 
Permit 
System is 
strengthene
d and 
systems 
2.1.1 Establish the 
processes in municipalities 
for issuing code-compliant 
building permits.  
NBC desks 
established and 
functional in 3 
municipalities: 
Chautara,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do communities prepare buildings to better withstand natural disasters?,"three municipalities have been provided with technical support (deployment of two Civil 
Engineers/architects at each of three municipalities) and some equipment for establishment of NBC unit. 
The key progress made in these three municipalities include:  
Local people being oriented on safer construction through 
Mobile Campaigns, Ramche VDC, Sindhupalchowk","functional in 3 
municipalities: 
Chautara, 
Panchkhal and 
Melamchi 
NBC desks 
established and 
made functional 
in the three 
municipalities. 
Technical 
support 
provided to each 
municipality 
with 2 
engineers. 
100% 
GOV 
JAPAN  7,000   
    
2.1.2 Provide technical 
support to building permit 
section engineer technical 
support 
GOV 
JAPAN  27,000   
    
2.1.3 Provide support to",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What does it mean for a building to be in compliance with something like that?,"December, 2016 ANNUAL PROGRESS REPORT 
 
24 | P a g e  
 
  
o all these three municipalities have started checking NBC 
compliance applications and issuing the construction 
permission with revised building permit application 
form in place. With support from project, 210 
applications were approved out of 270. 
o weekly orientation on NBC implementation for public is","JAPAN 
FUND: 
Activity 
Result:  
Output 2.1 
Fundamenta
l 
institutional 
capacity of 
the target 
municipaliti
es to 
effectively 
facilitate 
Code 
Compliance 
Building 
Permit 
System is 
strengthene
d and 
systems 
2.1.1 Establish the 
processes in municipalities 
for issuing code-compliant 
building permits.  
NBC desks 
established and 
functional in 3 
municipalities: 
Chautara,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the plan for making sure people in these areas are safe with all the construction going on?,"being conducted and 2672 people (1009 women) have 
been oriented.   
o 6 Technology Demonstration Centers (TDCs), 2 TDCs 
each in the three municipalities, are being constructed. A 
total of 859 women were oriented about the 
constructions on the site.  
o Risk Sensitive Land Use Plan (RSLUP) and Building Bye-
Laws of Chautara municipality have been prepared and","have started implementation of National Building Codes in issuing building permit. Risk Sensitive 
Land Use Plan (RSLUP) for Chautar a municipality was prepared and the plan was approved by the 
municipality council. 
 
3. Emergency Preparedness and Response 
 
Emergency Preparedness and response capacities have been strengthened through f our District",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you have to be licensed or certified to do the work that those engineers and masons are being trained for?,"endorsed by the municipal council. 
o 271 masons including 12 women from Sindhupalchowk and 
Kavre districts were trained. In addition, 30 trainers 
(Engineers/Sub-engineers) including 2 women were 
trained for supporting safer reconstruction in EQ affected 
districts. In addition, 30 engineers include one woman 
trained on advanced SAAP software for NBC compliance 
monitoring.","Sindhupalch
owk through 
Mobile 
Clinics 
*  Training of 
270 masons 
and 90 
engineers 
About 
18,571 
people 
oriented in 
114 VDCs. 
 
271 masons 
and 60 
engineers 
trained 
 
Over 2 1000 
people 
oriented 
with 
awareness 
raising 
activities/m
obile van 
clinics, 637 
engineers 
trained, 337 
masons 
trained,  
 
No. of municipalities 
outside Kathamandu 
valley implementing 
NBC 
none",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Do they, like, have plans in place for how to respond to emergencies before they even happen?","monitoring. 
o Preparation of Local Disaster Risk Management Plans 
(LDRMP) of four VDCs: Irkhu, Bhotsepa, Sipapokhare, 
Badegaun and 2 wards of Chautara municipality (earlier 
Kuvinde VDC) have been initiated. 
Progress on ""Resilient Communities through Building Back Better"" Project – ECHO funded","comprising of livelihood improvement, restoration of small infrastructures and bio engineering 
works.  Over 2,200 community members with around 50% women (LDRMCs/CBDRMCs) have been 
trained/oriented on DRR -CCA, First Aid, Search and Rescue, Livelihood improvement and other 
orientation trainings. 
10 Local Disaster Risk Management Plans (LD RMPs) have been prepared/ revised in Dolakha and",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
