query,positive,negative,positive_source,negative_source
,"Sindhupalchowk district. 
Similarly, UNDP/CDRMP has been providing support in 
preparation and follow up of guidelines and strategic 
documents for the Government of Nepal and its line agencies 
to reinforce safer building construction practices. Such as, the 
Retrofitting Guideline, which is a three volume document, has been endorsed and approved by MoUD. The","context of post EQ 2015 for ensuring safe construction/reconstruction practices in the EQ affected 
districts. The CDRMP is being implemented by UNDP  in Nepal  since 2011 with UNDP’s internal  
resources (CPR TTF, TRAC) and financial support from several donors, which include: DFID, ECHO, 
World Bank, UNISDR, Government of Japan and KOICA. Together, these partners aim to address the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the main goal behind developing a building code for Nepal?,"Risk Sensitive Land Use Plan (RSLUP) Guideline have been submitted to MoFALD and is in the process of 
endorsement. Similarly, RSLUP for Kathmandu Valley is in the process of endorsement at Kathmandu Valley 
Development Authority. 
UNDP through CDRMP has initiated for implementation of national building code (NBC) in three","2. National Building Codes (NBC) Implementation and Risk Sensitive Land Use Planning 
(RSLUP):  
Under this component, CDRMP aims to support the Kathmandu Valley Development Authority 
(KVDA) and the DUDBC for safer building construction practices in municipalities and VDCs of 
Kathmandu Valley. It also supports policy revision and implementation.  (This component",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have some kind of plan for helping rebuild buildings in a way that will prevent them from getting damaged in future disasters?,"municipalities of EQ affected districts - Chautara and Melamchi of Sindhupalchowk district and Panchkhal of 
Kavre district with the funding support from the Government of Japan (UNDP -Japan Trust Fund). The main 
objective of this intervention is to support the three municipalities for code compliant constructions. All the","JAPAN 
FUND: 
Activity 
Result:  
Output 2.1 
Fundamenta
l 
institutional 
capacity of 
the target 
municipaliti
es to 
effectively 
facilitate 
Code 
Compliance 
Building 
Permit 
System is 
strengthene
d and 
systems 
2.1.1 Establish the 
processes in municipalities 
for issuing code-compliant 
building permits.  
NBC desks 
established and 
functional in 3 
municipalities: 
Chautara,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do communities prepare buildings to better withstand natural disasters?,"three municipalities have been provided with technical support (deployment of two Civil 
Engineers/architects at each of three municipalities) and some equipment for establishment of NBC unit. 
The key progress made in these three municipalities include:  
Local people being oriented on safer construction through 
Mobile Campaigns, Ramche VDC, Sindhupalchowk","functional in 3 
municipalities: 
Chautara, 
Panchkhal and 
Melamchi 
NBC desks 
established and 
made functional 
in the three 
municipalities. 
Technical 
support 
provided to each 
municipality 
with 2 
engineers. 
100% 
GOV 
JAPAN  7,000   
    
2.1.2 Provide technical 
support to building permit 
section engineer technical 
support 
GOV 
JAPAN  27,000   
    
2.1.3 Provide support to",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What does it mean for a building to be in compliance with something like that?,"December, 2016 ANNUAL PROGRESS REPORT 
 
24 | P a g e  
 
  
o all these three municipalities have started checking NBC 
compliance applications and issuing the construction 
permission with revised building permit application 
form in place. With support from project, 210 
applications were approved out of 270. 
o weekly orientation on NBC implementation for public is","JAPAN 
FUND: 
Activity 
Result:  
Output 2.1 
Fundamenta
l 
institutional 
capacity of 
the target 
municipaliti
es to 
effectively 
facilitate 
Code 
Compliance 
Building 
Permit 
System is 
strengthene
d and 
systems 
2.1.1 Establish the 
processes in municipalities 
for issuing code-compliant 
building permits.  
NBC desks 
established and 
functional in 3 
municipalities: 
Chautara,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the plan for making sure people in these areas are safe with all the construction going on?,"being conducted and 2672 people (1009 women) have 
been oriented.   
o 6 Technology Demonstration Centers (TDCs), 2 TDCs 
each in the three municipalities, are being constructed. A 
total of 859 women were oriented about the 
constructions on the site.  
o Risk Sensitive Land Use Plan (RSLUP) and Building Bye-
Laws of Chautara municipality have been prepared and","have started implementation of National Building Codes in issuing building permit. Risk Sensitive 
Land Use Plan (RSLUP) for Chautar a municipality was prepared and the plan was approved by the 
municipality council. 
 
3. Emergency Preparedness and Response 
 
Emergency Preparedness and response capacities have been strengthened through f our District",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you have to be licensed or certified to do the work that those engineers and masons are being trained for?,"endorsed by the municipal council. 
o 271 masons including 12 women from Sindhupalchowk and 
Kavre districts were trained. In addition, 30 trainers 
(Engineers/Sub-engineers) including 2 women were 
trained for supporting safer reconstruction in EQ affected 
districts. In addition, 30 engineers include one woman 
trained on advanced SAAP software for NBC compliance 
monitoring.","Sindhupalch
owk through 
Mobile 
Clinics 
*  Training of 
270 masons 
and 90 
engineers 
About 
18,571 
people 
oriented in 
114 VDCs. 
 
271 masons 
and 60 
engineers 
trained 
 
Over 2 1000 
people 
oriented 
with 
awareness 
raising 
activities/m
obile van 
clinics, 637 
engineers 
trained, 337 
masons 
trained,  
 
No. of municipalities 
outside Kathamandu 
valley implementing 
NBC 
none",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Do they, like, have plans in place for how to respond to emergencies before they even happen?","monitoring. 
o Preparation of Local Disaster Risk Management Plans 
(LDRMP) of four VDCs: Irkhu, Bhotsepa, Sipapokhare, 
Badegaun and 2 wards of Chautara municipality (earlier 
Kuvinde VDC) have been initiated. 
Progress on ""Resilient Communities through Building Back Better"" Project – ECHO funded","comprising of livelihood improvement, restoration of small infrastructures and bio engineering 
works.  Over 2,200 community members with around 50% women (LDRMCs/CBDRMCs) have been 
trained/oriented on DRR -CCA, First Aid, Search and Rescue, Livelihood improvement and other 
orientation trainings. 
10 Local Disaster Risk Management Plans (LD RMPs) have been prepared/ revised in Dolakha and",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How did they make sure the rebuilding after that big earthquake was safe for the people in those affected areas?,"Under this component,  CDRMP continued its support to the government of Nepal, especially the National 
Reconstruction Authority (NRA) for safer reconstruction in Sindhupalchowk and Dolakha, the two of most-
hard hit districts by EQ 2015, with funding support from ECHO. The project was commenced in the ten VDCs","context of post EQ 2015 for ensuring safe construction/reconstruction practices in the EQ affected 
districts. The CDRMP is being implemented by UNDP  in Nepal  since 2011 with UNDP’s internal  
resources (CPR TTF, TRAC) and financial support from several donors, which include: DFID, ECHO, 
World Bank, UNISDR, Government of Japan and KOICA. Together, these partners aim to address the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"in the two districts(5 VDCs: Sipapokhare, Bhotsipa, Badegaun, Irkhu and Kubhinde of Sindhupalchowk and 
5 VDCs: Fasku, Katakuti, Lakuridanda, Magapauwa and Boch of Dolakha). 
The project team was hired and deployed at Kathmandu and in the two districts. Two local NGOs, one each 
in the two districts, were contracted to effectively 
mobilize the junior staff team (comprising Junior","Solukhumbu. In terms of community level interventions, three municipalities (Chautara and Melamchi of 
Sindhupalchowk and Panchkhal of Kavre district) and 10 VDCs (Fasku, Katakutti, Lankuridanda, Bocha and 
Magapauwa in Dolakha district and Sipapokhari, Ir khu, Kubhinde, Bhotsipa and Badagaun in",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Engineers, Awaas Nirman Sathi, Community 
Mobilizers) for supporting a team of three project 
officers (one Project Officer, one District Engineer and  
one Senior Soc ial Worker) deployed by the project.  
Project Coordinator has been based in CDRMP's 
Kathmandu Office to look after the project 
implementation at field level as well as keeping close","December, 2016 ANNUAL PROGRESS REPORT 
 
26 | P a g e  
 
  
objectives. Awaas Nirman Saathi (ANS) who have been 
trained by the project have been mobilized to visit door-
to-door and orient people on safer houses 
constructions. Community Mobilizers (CMs) have also 
been mobilized to encourage house -owners from poor 
and vulnerable groups (Dalits, Janajatis, people with",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have a team that helps coordinate with different groups to implement these projects?,"coordination with central level stakeholders. Some of 
major achievements of the project in 2016 are briefly 
mentioned below: 
ToT trainees in practical sessions for safer 
construction 
Local people gathered for project interaction, 
Panchkhal Municipality, Kavre 
Figure 1 District level Inception, Charikot, Dolakha 
December, 2016 ANNUAL PROGRESS REPORT 
 
25 | P a g e","needs. 
Awareness 
raising and 
collaboration at 
the local level to 
build ownership 
and trust 
2 
4 
 
Participatory 
planning at local 
level was 
carried out and 
the risk was 
managed. 
 
Jan 2011 
Nov 2016 Improved 
4 Difficulty in 
funding and 
finding high 
quality 
experts on a 
timely basis 
Financial Delays in 
implementatio
n and low 
quality of work 
 
 
P = 3 
Maintain close",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What happens after the initial meetings with the district stakeholders?,"25 | P a g e  
 
  
Inception Meetings : Inception meetings were organized in both 
the districts and district stakeholders were briefed about the 
project's working approach, targets groups, expected outputs and 
coordination mechanism. The inception workshops  concluded to 
move with the implementation in coordination with all the","stakeholders. At VDC level, inception consultations were organized. 
A total of 647 local people (194 women)  were oriented about the 
project through VDC level meetings and 4,277 people (1498 women, 
549 Dalits, 2139 Janajatis) were oriented about the project activities 
and approach through ward level consultations in all the 10 VDCs in 
two districts.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do people living in the areas affected actually get a say in how decisions are made about what gets done there?,"stakeholders. At VDC level, inception consultations were organized. 
A total of 647 local people (194 women)  were oriented about the 
project through VDC level meetings and 4,277 people (1498 women, 
549 Dalits, 2139 Janajatis) were oriented about the project activities 
and approach through ward level consultations in all the 10 VDCs in 
two districts.","25 | P a g e  
 
  
Inception Meetings : Inception meetings were organized in both 
the districts and district stakeholders were briefed about the 
project's working approach, targets groups, expected outputs and 
coordination mechanism. The inception workshops  concluded to 
move with the implementation in coordination with all the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do they make sure they have the right people and supplies to start rebuilding?,"two districts.  
Reconstruction Action Plan (RAP): Reconstruction Action Plan has been envisaged by the project to guide 
the VDCs in moving forward for effective reconstruction with the principle of B uilding Back Better. 
Availability of reconstruction materials,  trained masons, other 
resources and major issues are the key attributes a RAP should","contexts and different ways of response. This will be helpful for government and non-government 
agencies for preparedness, response and recovery planning in the future. 
• Development of trained pool of engineers and masons by the project before and after the EQ 2015 
has been meaningful as the trained engineers and masons have been involved in the reconstruction 
process during 2016 as well.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
